idstate,year,txrate,name,aland,ycoord,xcoord,land,state,price,pop,pop16,cpi,ndi,sales,pimin,comp,ppp,spp,mppp,ipc,ncom,lnprice,lnsales,lncomp,lnndi,lntxrate,lnland,lnpop,lnpop16,lncpi,lnminp,lnsales_lag,lnprice_lag,lnndi_lag,lncomp_lag,lntxrate_lag,lnland_lag,lnpop_lag,lnpop16_lag,lncpi_lag
IA,90,.31,Iowa,144700000000,42.070023,-93.493347,55857.129,16,149.60001,2846.1001,2213.8,130.7,14647,95.400002,129.10001,29481,1.144606,122.6479,.98775828,112.0658,225.56239,.1350605,4.8093181,5.4185972,4.7190862,-1.171183,10.93055,7.9537048,7.702466,4.8729048,-.0123173,4.7988052,.1571417,4.662982,5.4055429,-1.171183,10.93055,7.95156,7.700295,4.820282
IA,91,.31,Iowa,144700000000,42.070023,-93.493347,55857.129,16,155.39999,2864.6001,2228.3,136.2,14873,97.099998,132.5,30910,1.140969,124.8273,.97283411,109.1997,226.94569,.131878,4.826931,5.4247112,4.6931782,-1.171183,10.93055,7.9601841,7.7089939,4.914124,-.027541701,4.8093181,.1350605,4.7190862,5.4185972,-1.171183,10.93055,7.9537048,7.702466,4.8729048
IA,92,.36000001,Iowa,144700000000,42.070023,-93.493347,55857.129,16,178.5,2882,2238.7,140.3,16089,95.199997,153.10001,32972,1.272274,122.5561,1.091233,114.6757,235.0107,.2408056,4.808569,5.459631,4.7421079,-1.021651,10.93055,7.9662399,7.7136512,4.9437828,.087308399,4.826931,.131878,4.6931782,5.4247112,-1.171183,10.93055,7.9601841,7.7089939,4.914124
KS,63,.039999999,Kansas,211800000000,38.498547,-98.38343,81758.711,17,25.799999,2261,1550.4,30.6,2148.6675,115.8,25.799999,3184,.8431372,168.875,.8431372,70.217888,104.0523,-.1706256,5.129159,4.6448941,4.2516031,-3.2188759,11.31153,7.7235618,7.3462682,3.421,-.1706256,,,,,,,,,
KS,64,.050000001,Kansas,211800000000,38.498547,-98.38343,81758.711,17,25.6,2237,1537.8,31,2316.5974,111.2,25.700001,3389,.82580638,161.7599,.8290323,74.728951,109.3226,-.1913949,5.086113,4.694303,4.313868,-2.9957321,11.31153,7.7128911,7.3381081,3.4339869,-.1874962,5.129159,-.1706256,4.2516031,4.6448941,-3.2188759,11.31153,7.7235618,7.3462682,3.421
KS,65,.050000001,Kansas,211800000000,38.498547,-98.38343,81758.711,17,28.1,2248,1552.3,31.5,2488.6995,107.8,26.1,3539,.8920635,156.1131,.82857138,79.006332,112.3492,-.114218,5.050581,4.721612,4.3695278,-2.9957321,11.31153,7.7177958,7.3474932,3.4499879,-.18805221,5.086113,-.1913949,4.313868,4.694303,-2.9957321,11.31153,7.7128911,7.3381081,3.4339869
KS,66,.079999998,Kansas,211800000000,38.498547,-98.38343,81758.711,17,30.5,2275,1582.3,32.400002,2639.9407,101.7,26.200001,3906,.94135797,146.22231,.80864203,81.479637,120.5555,-.060431801,4.9851279,4.79211,4.400353,-2.5257289,11.31153,7.7297349,7.3666348,3.478158,-.21239901,5.050581,-.114218,4.3695278,4.721612,-2.9957321,11.31153,7.7177958,7.3474932,3.4499879
KS,67,.079999998,Kansas,211800000000,38.498547,-98.38343,81758.711,17,31,2281,1597.8,33.400002,2768.2349,101.2,27.5,4160,.92814368,144.47189,.82335317,82.881279,124.5509,-.074568696,4.9730849,4.8247151,4.4174089,-2.5257289,11.31153,7.7323689,7.3763828,3.5085559,-.19437,4.9851279,-.060431801,4.400353,4.79211,-2.5257289,11.31153,7.7297349,7.3666348,3.478158
KS,68,.1,Kansas,211800000000,38.498547,-98.38343,81758.711,17,32.400002,2291,1622,34.799999,2945.552,100.1,29.200001,4550,.93103462,141.3866,.83908051,84.642303,130.7471,-.071458898,4.951498,4.8732648,4.4384341,-2.3025849,11.31153,7.736743,7.3914151,3.5496171,-.1754486,4.9730849,-.074568696,4.4174089,4.8247151,-2.5257289,11.31153,7.7323689,7.3763828,3.5085559
KS,69,.1,Kansas,211800000000,38.498547,-98.38343,81758.711,17,32.599998,2321,1656.9,36.700001,3163.5479,102.6,29.9,4930,.88828331,143.72301,.8147139,86.200211,134.3324,-.1184645,4.9678879,4.9003181,4.4566731,-2.3025849,11.31153,7.749753,7.412704,3.602777,-.2049183,4.951498,-.071458898,4.4384341,4.8732648,-2.3025849,11.31153,7.736743,7.3914151,3.5496171
KS,70,.079999998,Kansas,211800000000,38.498547,-98.38343,81758.711,17,34.200001,2249,1624.9,38.799999,3411.792,114,33.900002,5228,.88144332,157.78571,.87371141,87.932793,134.74229,-.1261946,5.0612378,4.9033642,4.476573,-2.5257289,11.31153,7.7182412,7.3932009,3.6584201,-.13500521,4.9678879,-.1184645,4.4566731,4.9003181,-2.3025849,11.31153,7.749753,7.412704,3.602777
KS,71,.11,Kansas,211800000000,38.498547,-98.38343,81758.711,17,38.900002,2247,1641.4,40.5,3717.4036,102.8,34.700001,5615,.96049392,140.72839,.85679013,91.787743,138.642,-.040307701,4.9468322,4.9318948,4.5194788,-2.2072749,11.31153,7.717351,7.4033051,3.7013021,-.15456229,5.0612378,-.1261946,4.476573,4.9033642,-2.5257289,11.31153,7.7182412,7.3932009,3.6584201
KS,72,.11,Kansas,211800000000,38.498547,-98.38343,81758.711,17,38.799999,2259,1665.6,41.799999,4125.2329,111,37.700001,6189,.92822969,150.5457,.90191388,98.689781,148.06219,-.074476101,5.014267,4.997633,4.5919809,-2.2072749,11.31153,7.7226782,7.4179411,3.7328961,-.1032362,4.9468322,-.040307701,4.5194788,4.9318948,-2.2072749,11.31153,7.717351,7.4033051,3.7013021
KS,73,.11,Kansas,211800000000,38.498547,-98.38343,81758.711,17,39.299999,2269,1687.9,44.400002,4790.6943,115.2,37.700001,7043,.88513511,154.8604,.8490991,107.8985,158.6261,-.122015,5.0425239,5.0665498,4.681191,-2.2072749,11.31153,7.7270951,7.431241,3.7932401,-.1635794,5.014267,-.074476101,4.5919809,4.997633,-2.2072749,11.31153,7.7226782,7.4179411,3.7328961
KS,74,.11,Kansas,211800000000,38.498547,-98.38343,81758.711,17,40.200001,2275,1706.3,49.299999,5095.2627,118.6,38,7947,.81541592,158.12869,.77079111,103.3522,161.19679,-.20405699,5.0634089,5.0826259,4.6381431,-2.2072749,11.31153,7.7297349,7.4420819,3.8979239,-.26033789,5.0425239,-.122015,4.681191,5.0665498,-2.2072749,11.31153,7.7270951,7.431241,3.7932401
KS,75,.11,Kansas,211800000000,38.498547,-98.38343,81758.711,17,42.700001,2287,1730.5,53.799999,5498.9199,123.4,43.5,8779,.79368031,163.0834,.80855018,102.2104,163.17841,-.2310745,5.0942621,5.0948439,4.6270342,-2.2072749,11.31153,7.7349958,7.4561658,3.9852729,-.21251249,5.0634089,-.20405699,4.6381431,5.0826259,-2.2072749,11.31153,7.7297349,7.4420819,3.8979239
KS,76,.11,Kansas,211800000000,38.498547,-98.38343,81758.711,17,46.599998,2309,1760.5,56.900002,5587.5786,127.7,44.700001,9936,.81898057,167.4861,.78558868,98.199966,174.6221,-.1996948,5.1209011,5.1626239,4.5870061,-2.2072749,11.31153,7.7445698,7.4733529,4.041296,-.2413218,5.0942621,-.2310745,4.6270342,5.0948439,-2.2072749,11.31153,7.7349958,7.4561658,3.9852729
KS,77,.11,Kansas,211800000000,38.498547,-98.38343,81758.711,17,48.099998,2331,1787.6,60.599998,6407.4102,127.9,45.900002,11082,.79372942,166.7794,.75742579,105.7328,182.87131,-.2310127,5.116672,5.2087831,4.6609149,-2.2072749,11.31153,7.7540531,7.4886289,4.1042948,-.27782971,5.1209011,-.1996948,4.5870061,5.1626239,-2.2072749,11.31153,7.7445698,7.4733529,4.041296
KS,78,.11,Kansas,211800000000,38.498547,-98.38343,81758.711,17,52.599998,2347,1810.8,65.199997,7177.1753,127.1,49.900002,12616,.80674851,164.7359,.76533753,110.0794,193.4969,-.2147433,5.1043429,5.2652621,4.7012019,-2.2072749,11.31153,7.7608929,7.501524,4.1774588,-.26743841,5.116672,-.2310127,4.6609149,5.2087831,-2.2072749,11.31153,7.7540531,7.4886289,4.1042948
KS,79,.11,Kansas,211800000000,38.498547,-98.38343,81758.711,17,54.799999,2369,1832.2,72.599998,8258.8105,126.4,52.200001,14366,.75482088,163.4328,.71900833,113.7577,197.8788,-.28127471,5.0964022,5.2876549,4.7340708,-2.2072749,11.31153,7.7702231,7.5132728,4.284965,-.32988241,5.1043429,-.2147433,4.7012019,5.2652621,-2.2072749,11.31153,7.7608929,7.501524,4.1774588
KS,80,.11,Kansas,211800000000,38.498547,-98.38343,81758.711,17,58.299999,2363,1814.7,82.400002,8365.2012,127.1,57.299999,15914,.70752418,165.5025,.69538832,101.5194,193.1311,-.34598339,5.1089859,5.2633691,4.6202502,-2.2072749,11.31153,7.7676868,7.503675,4.4115849,-.36328489,5.0964022,-.28127471,4.7340708,5.2876549,-2.2072749,11.31153,7.7702231,7.5132728,4.284965
KS,81,.11,Kansas,211800000000,38.498547,-98.38343,81758.711,17,59.799999,2383,1828.3,90.900002,9461.4385,132,59.900002,17544,.65786582,172.04829,.65896589,104.0862,193.0033,-.4187544,5.1477761,5.2627072,4.6452198,-2.2072749,11.31153,7.7761149,7.5111418,4.5097599,-.4170835,5.1089859,-.34598339,4.6202502,5.2633691,-2.2072749,11.31153,7.7676868,7.503675,4.4115849
KS,82,.11,Kansas,211800000000,38.498547,-98.38343,81758.711,17,65.099998,2408,1843.8,96.5,10019.466,130.89999,64.699997,18294,.67461139,170.9552,.6704663,103.8287,189.5751,-.39361849,5.1414008,5.2447848,4.6427422,-2.2072749,11.31153,7.786552,7.5195842,4.5695429,-.39978179,5.1477761,-.4187544,4.6452198,5.2627072,-2.2072749,11.31153,7.7761149,7.5111418,4.5097599
KS,83,.11,Kansas,211800000000,38.498547,-98.38343,81758.711,17,77,2425,1856.4,99.599998,10400.177,127.6,74.800003,19084,.77309239,166.6828,.75100398,104.4194,191.6064,-.2573567,5.1160932,5.255444,4.648416,-2.2072749,11.31153,7.7935872,7.5263939,4.601162,-.28634429,5.1414008,-.39361849,4.6427422,5.2447848,-2.2072749,11.31153,7.786552,7.5195842,4.5695429
KS,84,.16,Kansas,211800000000,38.498547,-98.38343,81758.711,17,91,2438,1867,103.9,11277.376,121.7,84.800003,20825,.87584221,158.9205,.81616938,108.5407,200.43311,-.1325694,5.0684042,5.3004799,4.6871252,-1.832582,11.31153,7.798934,7.5320878,4.6434288,-.2031333,5.1160932,-.2573567,4.648416,5.255444,-2.2072749,11.31153,7.7935872,7.5263939,4.601162
KS,85,.16,Kansas,211800000000,38.498547,-98.38343,81758.711,17,97.5,2449,1873.8,107.6,11843.748,115.7,93.699997,21831,.90613377,151.2164,.87081778,110.072,202.8903,-.098568298,5.018712,5.312665,4.7011352,-1.832582,11.31153,7.8034348,7.5357242,4.678421,-.1383225,5.0684042,-.1325694,4.6871252,5.3004799,-1.832582,11.31153,7.798934,7.5320878,4.6434288
KS,86,.23999999,Kansas,211800000000,38.498547,-98.38343,81758.711,17,103,2459,1887.3,109.6,12517.553,109.4,101.9,22951,.93978101,142.5394,.92974448,114.2113,209.40691,-.062108401,4.959619,5.3442788,4.73805,-1.427116,11.31153,7.8075099,7.542902,4.6968369,-.072845399,5.018712,-.098568298,4.7011352,5.312665,-1.832582,11.31153,7.8034348,7.5357242,4.678421
KS,87,.23999999,Kansas,211800000000,38.498547,-98.38343,81758.711,17,114.5,2476,1898,113.6,12827.337,105.2,108.5,24065,1.007923,137.23669,.95510572,112.9167,211.8398,.0078913001,4.9217072,5.3558302,4.7266502,-1.427116,11.31153,7.8144002,7.5485559,4.7326841,-.045933299,4.959619,-.062108401,4.73805,5.3442788,-1.427116,11.31153,7.8075099,7.542902,4.6968369
KS,88,.23999999,Kansas,211800000000,38.498547,-98.38343,81758.711,17,123.9,2495,1912,118.3,13425,103.2,114.6,25500,1.0473371,134.6674,.96872348,113.4827,215.5537,.046250999,4.9028082,5.37321,4.7316499,-1.427116,11.31153,7.8220439,7.5559049,4.7732239,-.031776,4.9217072,.0078913001,4.7266502,5.3558302,-1.427116,11.31153,7.8144002,7.5485559,4.7326841
KS,89,.23999999,Kansas,211800000000,38.498547,-98.38343,81758.711,17,136.5,2513,1920,124,14103,96.5,118.9,26846,1.100806,126.3044,.95887101,113.7339,216.5,.096043102,4.838695,5.3775911,4.733861,-1.427116,11.31153,7.8292332,7.560081,4.820282,-.041998699,4.9028082,.046250999,4.7316499,5.37321,-1.427116,11.31153,7.8220439,7.5559049,4.7732239
KS,90,.23999999,Kansas,211800000000,38.498547,-98.38343,81758.711,17,145.8,2518.1001,1923.9,130.7,15398,94.300003,129.10001,28604,1.115532,123.4247,.98775828,117.8118,218.85229,.1093312,4.8156309,5.3883972,4.7690878,-1.427116,11.31153,7.8312602,7.562109,4.8729048,-.0123173,4.838695,.096043102,4.733861,5.3775911,-1.427116,11.31153,7.8292332,7.560081,4.820282
KS,91,.23999999,Kansas,211800000000,38.498547,-98.38343,81758.711,17,145.7,2535.3999,1932.1,136.2,15849,91.800003,132.5,30024,1.06975,120.4646,.97283411,116.3656,220.44051,.0674254,4.7913561,5.395628,4.7567372,-1.427116,11.31153,7.8381071,7.5663629,4.914124,-.027541701,4.8156309,.1093312,4.7690878,5.3883972,-1.427116,11.31153,7.8312602,7.562109,4.8729048
KS,92,.23999999,Kansas,211800000000,38.498547,-98.38343,81758.711,17,174.2,2563.8,1913,140.3,16982,90,153.10001,32279,1.241625,120.6179,1.091233,121.0406,230.0713,.2164211,4.7926269,5.4383888,4.7961259,-1.427116,11.31153,7.849246,7.556428,4.9437828,.087308399,4.7913561,.0674254,4.7567372,5.395628,-1.427116,11.31153,7.8381071,7.5663629,4.914124
KY,63,.025,Kentucky,102300000000,37.53368,-85.292984,39486.34,18,24.1,3121,2106.7,30.6,1724.5822,126.3,24.4,3868,.78758168,187.1089,.79738557,56.358891,126.4052,-.2387882,5.2316909,4.8394928,4.0317402,-3.688879,10.58371,8.0459089,7.6528778,3.421,-.2264169,,,,,,,,,
KY,64,.025,Kentucky,102300000000,37.53368,-85.292984,39486.34,18,25,3163,2142.2,31,1792.8512,127,25.200001,4096,.80645162,187.51801,.81290323,57.833912,132.129,-.2151114,5.2338748,4.883779,4.0575752,-3.688879,10.58371,8.0592766,7.669589,3.4339869,-.2071432,5.2316909,-.2387882,4.0317402,4.8394928,-3.688879,10.58371,8.0459089,7.6528778,3.421
KY,65,.025,Kentucky,102300000000,37.53368,-85.292984,39486.34,18,24.5,3173,2157.6001,31.5,1935.6912,128.7,25.1,4426,.77777779,189.2682,.79682541,61.450508,140.5079,-.2513144,5.243165,4.9452639,4.1182318,-3.688879,10.58371,8.0624332,7.6767521,3.4499879,-.2271197,5.2338748,-.2151114,4.0575752,4.883779,-3.688879,10.58371,8.0592766,7.669589,3.4339869
KY,66,.025,Kentucky,102300000000,37.53368,-85.292984,39486.34,18,24.700001,3181,2176.8,32.400002,2089.0339,134,24.700001,4964,.76234567,195.8168,.76234567,64.476357,153.2099,-.27135521,5.2771788,5.0318089,4.1662979,-3.688879,10.58371,8.0649509,7.6856108,3.478158,-.27135521,5.243165,-.2513144,4.1182318,4.9452639,-3.688879,10.58371,8.0624332,7.6767521,3.4499879
KY,67,.025,Kentucky,102300000000,37.53368,-85.292984,39486.34,18,25,3201,2207.5,33.400002,2237.1255,139.3,26.299999,5398,.74850303,201.9929,.7874251,66.979797,161.61681,-.28968009,5.3082318,5.085228,4.204391,-3.688879,10.58371,8.0712175,7.699616,3.5085559,-.238987,5.2771788,-.27135521,4.1662979,5.0318089,-3.688879,10.58371,8.0649509,7.6856108,3.478158
KY,68,.025,Kentucky,102300000000,37.53368,-85.292984,39486.34,18,26.299999,3224,2242.1001,34.799999,2405.1724,142.8,27.1,6001,.75574708,205.33749,.77873558,69.114151,172.4425,-.2800484,5.3246551,5.150064,4.2357602,-3.688879,10.58371,8.0783777,7.715168,3.5496171,-.25008371,5.3082318,-.28968009,4.204391,5.085228,-3.688879,10.58371,8.0712175,7.699616,3.5085559
KY,69,.025,Kentucky,102300000000,37.53368,-85.292984,39486.34,18,27,3232,2256.5,36.700001,2587.9236,146.3,28.299999,6609,.73569483,209.54649,.77111721,70.515633,180.0817,-.3069399,5.344945,5.1934109,4.2558341,-3.688879,10.58371,8.0808563,7.72157,3.602777,-.25991499,5.3246551,-.2800484,4.2357602,5.150064,-3.688879,10.58371,8.0783777,7.715168,3.5496171
KY,70,.025,Kentucky,102300000000,37.53368,-85.292984,39486.34,18,28.299999,3219,2270,38.799999,2812.6863,155.8,28.799999,7154,.72938138,220.93401,.74226803,72.491913,184.3815,-.3155584,5.3978639,5.2170072,4.2834749,-3.688879,10.58371,8.0768261,7.7275348,3.6584201,-.29804489,5.344945,-.3069399,4.2558341,5.1934109,-3.688879,10.58371,8.0808563,7.72157,3.602777
KY,71,.029999999,Kentucky,102300000000,37.53368,-85.292984,39486.34,18,30.1,3280,2330.5,40.5,3006.9907,163.5,30.200001,7799,.7432099,230.11369,.74567902,74.246681,192.5679,-.2967768,5.4385729,5.2604489,4.3073931,-3.5065579,10.58371,8.0955992,7.7538381,3.7013021,-.29346001,5.3978639,-.3155584,4.2834749,5.2170072,-3.688879,10.58371,8.0768261,7.7275348,3.6584201
KY,72,.029999999,Kentucky,102300000000,37.53368,-85.292984,39486.34,18,30.6,3303,2360.3,41.799999,3239.1055,179.39999,29.9,8592,.73205751,251.05209,.71531099,77.490562,205.5502,-.31189629,5.525661,5.3256912,4.3501558,-3.5065579,10.58371,8.1025867,7.7665439,3.7328961,-.33503789,5.4385729,-.2967768,4.3073931,5.2604489,-3.5065579,10.58371,8.0955992,7.7538381,3.7013021
KY,73,.029999999,Kentucky,102300000000,37.53368,-85.292984,39486.34,18,30.6,3325,2396.8,44.400002,3653.9714,201.89999,30.1,9802,.6891892,280.08911,.67792791,82.296654,220.76579,-.37223941,5.635108,5.3971019,4.4103298,-3.5065579,10.58371,8.1092253,7.7818899,3.7932401,-.38871431,5.525661,-.31189629,4.3501558,5.3256912,-3.5065579,10.58371,8.1025867,7.7665439,3.7328961
KY,74,.029999999,Kentucky,102300000000,37.53368,-85.292984,39486.34,18,31.5,3356,2440,49.299999,4052.0327,212.39999,31.299999,11008,.63894522,292.13708,.63488841,82.191338,223.286,-.44793659,5.6772232,5.408453,4.40905,-3.5065579,10.58371,8.1185045,7.7997532,3.8979239,-.45430601,5.635108,-.37223941,4.4103298,5.3971019,-3.5065579,10.58371,8.1092253,7.7818899,3.7932401
KY,75,.029999999,Kentucky,102300000000,37.53368,-85.292984,39486.34,18,33.299999,3392,2484.2,53.799999,4380.7749,223,33.599998,11814,.61895913,304.49081,.62453532,81.427048,219.59109,-.479716,5.7186408,5.391767,4.3997068,-3.5065579,10.58371,8.1291752,7.8177061,3.9852729,-.47074741,5.6772232,-.44793659,4.40905,5.408453,-3.5065579,10.58371,8.1185045,7.7997532,3.8979239
KY,76,.029999999,Kentucky,102300000000,37.53368,-85.292984,39486.34,18,36,3439,2537,56.900002,4802.9927,230.89999,37.900002,13453,.63268888,312.99371,.66608077,84.411118,236.4323,-.4577764,5.7461829,5.465662,4.435699,-3.5065579,10.58371,8.1429358,7.838737,4.041296,-.40634421,5.7186408,-.479716,4.3997068,5.391767,-3.5065579,10.58371,8.1291752,7.8177061,3.9852729
KY,77,.029999999,Kentucky,102300000000,37.53368,-85.292984,39486.34,18,36.900002,3468,2574.5,60.599998,5232.563,229.39999,38.400002,15150,.60891092,309.01501,.63366342,86.345917,250,-.49608329,5.7333899,5.521461,4.4583621,-3.5065579,10.58371,8.1513338,7.8534112,4.1042948,-.45623729,5.7461829,-.4577764,4.435699,5.465662,-3.5065579,10.58371,8.1429358,7.838737,4.041296
KY,78,.029999999,Kentucky,102300000000,37.53368,-85.292984,39486.34,18,41.400002,3490,2603.3,65.199997,5753.5083,224.7,42.799999,17227,.63496941,301.23419,.65644169,88.244003,264.2178,-.45417851,5.7078881,5.5767741,4.4801059,-3.5065579,10.58371,8.1576567,7.8645349,4.1774588,-.4209213,5.7333899,-.49608329,4.4583621,5.521461,-3.5065579,10.58371,8.1513338,7.8534112,4.1042948
KY,79,.029999999,Kentucky,102300000000,37.53368,-85.292984,39486.34,18,43.400002,3527,2641.7,72.599998,6409.9419,214.89999,45.799999,19404,.5977962,286.9184,.63085401,88.291206,267.27271,-.51450539,5.6591978,5.5882702,4.4806399,-3.5065579,10.58371,8.1682034,7.879178,4.284965,-.46068081,5.7078881,-.45417851,4.4801059,5.5767741,-3.5065579,10.58371,8.1576567,7.8645349,4.1774588
KY,80,.029999999,Kentucky,102300000000,37.53368,-85.292984,39486.34,18,46.299999,3661,2737.8,82.400002,6775.4443,215.3,48.5,20595,.56189322,287.90021,.58859217,82.226257,249.9393,-.57644361,5.6626139,5.5212178,4.4094748,-3.5065579,10.58371,8.205492,7.9149098,4.4115849,-.53002173,5.6591978,-.51450539,4.4806399,5.5882702,-3.5065579,10.58371,8.1682034,7.879178,4.284965
KY,81,.029999999,Kentucky,102300000000,37.53368,-85.292984,39486.34,18,49.400002,3662,2745.5,90.900002,7506.4482,209.7,51.799999,22359,.54345429,279.70181,.56985688,82.579193,245.9736,-.60980958,5.6337242,5.5052242,4.4137578,-3.5065579,10.58371,8.2057648,7.9177179,4.5097599,-.56236988,5.6626139,-.57644361,4.4094748,5.5212178,-3.5065579,10.58371,8.205492,7.9149098,4.4115849
KY,82,.029999999,Kentucky,102300000000,37.53368,-85.292984,39486.34,18,56.299999,3667,2757,96.5,7988.5332,210.60001,56.400002,23251,.58341968,280.11249,.58445603,82.78273,240.94299,-.53884852,5.635191,5.48456,4.4162192,-3.5065579,10.58371,8.2071285,7.9218979,4.5695429,-.53707391,5.6337242,-.60980958,4.4137578,5.5052242,-3.5065579,10.58371,8.2057648,7.9177179,4.5097599
KY,83,.029999999,Kentucky,102300000000,37.53368,-85.292984,39486.34,18,66.400002,3714,2800.2,99.599998,8272.1123,201.10001,68.800003,24127,.66666669,266.72571,.69076312,83.053337,242.239,-.4054651,5.5862212,5.489924,4.4194832,-3.5065579,10.58371,8.2198648,7.9374461,4.601162,-.36995831,5.635191,-.53884852,4.4162192,5.48456,-3.5065579,10.58371,8.2071285,7.9218979,4.5695429
KY,84,.029999999,Kentucky,102300000000,37.53368,-85.292984,39486.34,18,75.400002,3723,2812.7,103.9,9062.9834,183.2,76,26445,.72569782,242.49071,.73147261,87.227943,254.52361,-.32062161,5.490963,5.5393929,4.4685249,-3.5065579,10.58371,8.2222853,7.9418998,4.6434288,-.31269559,5.5862212,-.4054651,4.4194832,5.489924,-3.5065579,10.58371,8.2198648,7.9374461,4.601162
KY,85,.029999999,Kentucky,102300000000,37.53368,-85.292984,39486.34,18,79.300003,3728,2829.1001,107.6,9282.4951,182.39999,83.599998,27861,.7369889,240.3546,.77695167,86.268539,258.93121,-.30518249,5.4821148,5.5565619,4.4574652,-3.5065579,10.58371,8.2236271,7.9477139,4.678421,-.25237709,5.490963,-.32062161,4.4685249,5.5393929,-3.5065579,10.58371,8.2222853,7.9418998,4.6434288
KY,86,.029999999,Kentucky,102300000000,37.53368,-85.292984,39486.34,18,85.400002,3726,2841.6001,109.6,9722.5684,179.8,91.300003,29122,.7791971,235.7597,.83302921,88.709557,265.7117,-.2494913,5.4628129,5.5824118,4.4853678,-3.5065579,10.58371,8.2230902,7.9521232,4.6968369,-.1826866,5.4821148,-.30518249,4.4574652,5.5565619,-3.5065579,10.58371,8.2236271,7.9477139,4.678421
KY,87,.029999999,Kentucky,102300000000,37.53368,-85.292984,39486.34,18,90.5,3727,2855,113.6,10328.588,171.2,94.599998,31211,.79665488,223.4895,.83274651,90.92067,274.74469,-.22733361,5.4093642,5.6158419,4.5099869,-3.5065579,10.58371,8.2233591,7.9568272,4.7326841,-.183026,5.4628129,-.2494913,4.4853678,5.5824118,-3.5065579,10.58371,8.2230902,7.9521232,4.6968369
KY,88,.029999999,Kentucky,102300000000,37.53368,-85.292984,39486.34,18,94.400002,3727,2867,118.3,11089,173.2,102.1,33229,.79797119,225.15401,.86306,93.736259,280.8876,-.22568271,5.4167838,5.6379552,4.5404849,-3.5065579,10.58371,8.2233591,7.9610209,4.7732239,-.1472711,5.4093642,-.22733361,4.5099869,5.6158419,-3.5065579,10.58371,8.2233591,7.9568272,4.7326841
